False	0.0000, 0.1038, 57.0536, 0.0045, 0.0000, 0.0271, 11.0843, 0.0009, 0.9037, 0.9037, 0.6843, 0.8329, 0.3531, 0.5584, 5.3138, 4.0058, 0.5219, 0.7166, 1.6832, 1.6005, 0.0000, 0.0173, 5.1780, 0.0004
False	0.0000, 0.2197, 139.0275, 0.0141, 0.0000, 0.0802, 21.1234, 0.0023, 0.7007, 0.7007, 0.2618, 0.5214, 0.0690, 0.3468, -27.6246, -26.3177, 0.1291, 0.5150, 2.0751, 2.0790, 0.0000, 0.0464, 11.2605, 0.0013
False	0.0000, 0.1822, 94.1478, 0.0066, 0.0000, 0.0488, 16.1877, 0.0013, 0.7474, 0.7474, 0.4155, 0.5798, 0.2855, 0.3706, -12.9273, -13.3121, 0.4442, 0.5408, 2.1677, 2.1624, 0.0000, 0.0351, 9.6407, 0.0010
False	0.0000, 0.1315, 167.5926, 0.0235, 0.0000, 0.0350, 23.5955, 0.0036, 0.8304, 0.8304, 0.4007, 0.6343, 0.0634, 0.4538, 23.4545, -28.9169, 0.1193, 0.6243, 1.9182, 2.0716, 0.0000, 0.0232, 10.9906, 0.0015
False	0.0000, 0.1859, 93.4232, 0.0076, 0.0000, 0.0438, 14.8979, 0.0015, 0.7470, 0.7470, 0.4883, 0.6325, 0.2373, 0.3362, -9.6183, -11.9976, 0.3836, 0.5032, 2.2321, 2.1819, 0.0000, 0.0367, 8.3598, 0.0009
False	0.0000, 0.1605, 116.3424, 0.0152, 0.0000, 0.0405, 19.4514, 0.0050, 0.7577, 0.7577, 0.4364, 0.2806, 0.1774, 0.3802, -46.2838, -2.2080, 0.3014, 0.5510, 2.0442, 3.6556, 0.0000, 0.0334, 15.1610, 0.0027
True	0.0001, 0.1852, 803.1739, 0.1460, 0.0000, 0.0441, 64.9907, 0.0144, 0.8643, 0.8643, 0.0963, 0.4725, 0.0049, 0.4024, -79.6402, -12.5611, 0.0098, 0.5739, 2.0254, 2.1730, 0.0000, 0.0391, 22.1833, 0.0053
True	0.0000, 0.2173, 290.5363, 0.0384, 0.0000, 0.0695, 34.3398, 0.0056, 0.8671, 0.8671, 0.1356, 0.4329, 0.0206, 0.3751, -9.9716, -5.3322, 0.0404, 0.5456, 2.2229, 2.4617, 0.0000, 0.0401, 20.6726, 0.0038
True	0.0000, 0.3331, 94.4289, 0.0073, 0.0000, 0.1031, 16.7444, 0.0017, 0.3000, 0.3000, 0.2266, 0.2657, 0.1628, 0.1714, -1.5644, -1.0765, 0.2801, 0.2927, 5.5439, 28.1360, 0.0000, 0.0864, 13.6065, 0.0014
True	0.0000, 0.2817, 71.7495, 0.0057, 0.0000, 0.1158, 14.6016, 0.0014, 0.0269, 0.0269, -0.4047, -0.3415, 0.0079, 0.0051, -2.1607, -1.7887, 0.0157, 0.0101, 3.7231, 4.5358, 0.0000, 0.0948, 7.7540, 0.0007
True	0.0001, 0.1868, 534.7403, 0.0858, 0.0000, 0.0474, 51.6387, 0.0100, 0.9026, 0.9026, 0.1142, 0.4786, 0.0086, 0.4187, -36.0740, -8.2173, 0.0170, 0.5902, 2.0570, 2.2771, 0.0000, 0.0366, 14.9628, 0.0042
True	0.0000, 0.2006, 79.7598, 0.0053, 0.0000, 0.0631, 14.1878, 0.0012, 0.6418, 0.6418, 0.4787, 0.5137, 0.3297, 0.3280, -4.2181, -3.5907, 0.4959, 0.4940, 2.6215, 2.7720, 0.0000, 0.0525, 13.5574, 0.0012
True	0.0000, 0.2119, 71.0185, 0.0047, 0.0000, 0.0896, 14.0132, 0.0012, 0.7820, 0.7820, 0.4565, 0.5123, 0.3582, 0.3574, -5.9423, -6.7343, 0.5275, 0.5265, 2.4047, 2.3488, 0.0000, 0.0475, 12.9984, 0.0010
True	0.0000, 0.1963, 96.0683, 0.0073, 0.0000, 0.0449, 15.9325, 0.0017, 0.5957, 0.5957, 0.3457, 0.3830, 0.2499, 0.2439, -3.1346, -2.1290, 0.3998, 0.3922, 2.9369, 3.7714, 0.0000, 0.0527, 14.7758, 0.0016
False	0.0003, 0.2776, 935.0285, 0.2070, 0.0001, 0.0868, 76.7281, 0.0210, 0.6669, 0.6669, 0.0684, 0.3369, 0.0019, 0.2802, -103.0011, -11.8751, 0.0039, 0.4378, 2.0196, 2.1839, 0.0001, 0.0595, 12.7420, 0.0071
False	0.0002, 0.4227, 777.5980, 0.1827, 0.0001, 0.1532, 67.7805, 0.0247, 0.5398, 0.5398, 0.0872, 0.1170, 0.0023, 0.1848, -26.0978, -2.9805, 0.0046, 0.3120, 2.0797, 3.0098, 0.0001, 0.1018, 30.0970, 0.0177
False	0.0000, 0.5544, 183.8047, 0.0239, 0.0000, 0.2916, 25.3002, 0.0050, 0.5788, 0.5788, 0.2937, 0.0293, 0.0232, 0.1332, -11.4514, -2.3299, 0.0454, 0.2351, 2.1914, 3.5039, 0.0000, 0.1446, 13.4826, 0.0039
False	0.0000, 0.3558, 345.2370, 0.0605, 0.0000, 0.1039, 39.4420, 0.0113, 0.5718, 0.5718, 0.0911, 0.1829, 0.0134, 0.2039, -17.5748, -2.0262, 0.0264, 0.3387, 2.1207, 3.9490, 0.0000, 0.0856, 13.7703, 0.0082
False	0.0002, 0.4850, 617.1492, 0.1197, 0.0001, 0.1711, 58.6002, 0.0156, 0.4936, 0.4936, 0.0924, 0.1019, 0.0026, 0.1469, -357.0271, -4.7323, 0.0053, 0.2562, 2.0056, 2.5359, 0.0001, 0.1182, 6.8888, 0.0088
False	0.0002, 0.5729, 793.8764, 0.2089, 0.0001, 0.3222, 63.6456, 0.0502, 0.2068, 0.2068, 0.1084, 0.0438, 0.0024, 0.1334, -24.5973, -1.5901, 0.0048, 0.2355, 2.0848, 5.3890, 0.0001, 0.1617, 24.6949, 0.0289
False	0.0001, 0.3437, 595.3353, 0.1102, 0.0001, 0.1504, 55.8279, 0.0130, 0.6821, 0.6821, 0.1047, 0.2871, 0.0042, 0.2153, 99916.0544, -9.8057, 0.0084, 0.3543, 2.0000, 2.2271, 0.0000, 0.0726, 7.4146, 0.0049
False	0.0000, 0.3008, 337.7893, 0.0472, 0.0000, 0.0874, 38.3372, 0.0067, 0.6807, 0.6807, 0.2111, 0.3582, 0.0210, 0.2299, -18.1269, -3.8560, 0.0412, 0.3739, 2.1168, 2.7003, 0.0000, 0.0640, 20.3448, 0.0043
False	0.0000, 0.2813, 249.4459, 0.0303, 0.0000, 0.1120, 29.7614, 0.0044, 0.6760, 0.6760, 0.2637, 0.4327, 0.0316, 0.2468, -13.9080, -5.3837, 0.0614, 0.3959, 2.1549, 2.4562, 0.0000, 0.0592, 14.8090, 0.0031
False	0.0010, 0.8610, 629.1611, 0.2719, 0.0009, 0.6980, 64.5141, 0.0824, 0.0581, 0.0581, 0.1970, -0.1662, 0.0004, 0.0526, 41.1106, -2.5173, 0.0008, 0.0999, 1.9525, 3.3181, 0.0004, 0.2743, 6.5730, 0.0282
False	0.0001, 0.1948, 797.3227, 0.1507, 0.0000, 0.0516, 65.2667, 0.0167, 0.5631, 0.5631, 0.1541, 0.5252, 0.0055, 0.2773, -94.8381, -15.6056, 0.0109, 0.4342, 2.0213, 2.1369, 0.0000, 0.0479, 13.6933, 0.0048
False	0.0005, 0.2428, 1218.9659, 0.3781, 0.0002, 0.0677, 88.7864, 0.0374, 0.5172, 0.5172, 0.0510, 0.4150, 0.0010, 0.2408, -132.5499, -19.0770, 0.0021, 0.3881, 2.0152, 2.1106, 0.0002, 0.0591, 9.3801, 0.0073
False	0.0000, 0.7534, 92.7927, 0.0124, 0.0000, 0.3869, 17.5795, 0.0037, 0.4114, 0.4114, 0.2573, -0.1933, 0.0499, 0.0871, -3.9063, -0.8427, 0.0951, 0.1602, 2.6882, -10.7159, 0.0000, 0.2187, 11.4515, 0.0035
False	0.0000, 0.2367, 89.0140, 0.0064, 0.0000, 0.0693, 15.2879, 0.0014, 0.8511, 0.8511, 0.3939, 0.3743, 0.3401, 0.3072, -3.8228, -2.4781, 0.5076, 0.4700, 2.7085, 3.3531, 0.0000, 0.0500, 12.1847, 0.0012
False	0.0000, 0.2714, 81.1000, 0.0062, 0.0000, 0.0681, 15.2279, 0.0015, 0.6212, 0.6212, 0.1590, 0.1328, 0.1749, 0.2409, -2.1970, -1.5803, 0.2977, 0.3883, 3.6709, 5.4463, 0.0000, 0.0683, 13.3743, 0.0011
False	0.0001, 0.5892, 300.4681, 0.0725, 0.0000, 0.2745, 35.9051, 0.0177, 0.6058, 0.6058, 0.2808, 0.3993, 0.0088, 0.1603, -17.3512, -0.9329, 0.0174, 0.2764, 2.1223, -27.8021, 0.0000, 0.1435, 16.8595, 0.0128
False	0.0000, 0.3938, 77.6961, 0.0076, 0.0000, 0.1904, 14.8721, 0.0024, 0.3793, 0.3793, 0.4387, 0.1565, 0.1432, 0.1824, -9.9970, -1.9624, 0.2505, 0.3085, 2.2223, 4.0782, 0.0000, 0.1015, 13.4880, 0.0020
False	0.0000, 0.4243, 132.3319, 0.0159, 0.0000, 0.1621, 21.2762, 0.0033, 0.3500, 0.3500, 0.2623, 0.1371, 0.0661, 0.1713, -12.1020, -2.7003, 0.1241, 0.2925, 2.1801, 3.1762, 0.0000, 0.1119, 11.3348, 0.0026
False	0.0000, 0.2163, 84.9774, 0.0071, 0.0000, 0.0490, 16.6221, 0.0017, 0.5776, 0.5776, 0.2710, 0.1876, 0.1029, 0.2048, -1.5857, -1.1024, 0.1866, 0.3399, 5.4145, 21.5333, 0.0000, 0.0625, 15.4523, 0.0015
False	0.0001, 0.1670, 691.6576, 0.1259, 0.0000, 0.0428, 62.2153, 0.0142, 0.6605, 0.6605, 0.1241, 0.5197, 0.0071, 0.3390, -56.6413, -24.1718, 0.0142, 0.5064, 2.0359, 2.0863, 0.0000, 0.0418, 16.1124, 0.0028
False	0.0000, 0.2354, 105.7900, 0.0123, 0.0000, 0.0664, 18.9662, 0.0039, 0.1048, 0.1048, 0.3607, 0.2775, 0.0855, 0.0599, -8.1377, -1.9228, 0.1575, 0.1130, 2.2802, 4.1673, 0.0000, 0.0713, 10.2952, 0.0023
False	0.0000, 0.2602, 92.6118, 0.0099, 0.0000, 0.0858, 16.6812, 0.0025, 0.6634, 0.6634, 0.4521, 0.3566, 0.1657, 0.2214, -5.5151, -1.9317, 0.2842, 0.3626, 2.4430, 4.1465, 0.0000, 0.0604, 14.7782, 0.0021
False	0.0000, 0.3697, 76.2685, 0.0061, 0.0000, 0.1738, 14.5298, 0.0016, 0.6407, 0.6407, 0.4135, 0.2505, 0.1891, 0.1814, -4.3636, -2.3344, 0.3181, 0.3071, 2.5946, 3.4988, 0.0000, 0.0864, 9.7386, 0.0015
False	0.0000, 0.1620, 208.6871, 0.0265, 0.0000, 0.0441, 28.2164, 0.0046, 0.6289, 0.6289, 0.4378, 0.6241, 0.1039, 0.1509, 69.7335, -45.3457, 0.1882, 0.2623, 1.9717, 2.0451, 0.0000, 0.0462, 11.7232, 0.0013
False	0.0000, 0.2713, 142.7022, 0.0248, 0.0000, 0.0668, 21.0802, 0.0062, 0.3685, 0.3685, 0.4336, 0.5218, 0.0825, 0.2158, -7.2566, -1.0921, 0.1524, 0.3549, 2.3197, 23.7238, 0.0000, 0.0633, 13.6264, 0.0041
False	0.0000, 0.1952, 67.8858, 0.0043, 0.0000, 0.0591, 13.5702, 0.0012, 0.1472, 0.1472, 0.5048, 0.5845, 0.0991, 0.1096, -12.3168, -12.4539, 0.1804, 0.1975, 2.1767, 2.1746, 0.0000, 0.0567, 8.5719, 0.0011
False	0.0000, 0.8171, 112.6045, 0.0238, 0.0000, 0.5960, 20.3293, 0.0093, 0.0310, 0.0310, 0.2988, -0.1559, 0.0094, 0.0131, -3.7435, -0.6277, 0.0186, 0.0258, 2.7290, -3.3717, 0.0000, 0.2728, 13.4304, 0.0059
False	0.0000, 0.2197, 139.0275, 0.0141, 0.0000, 0.0802, 21.1234, 0.0023, 0.7007, 0.7007, 0.2618, 0.5214, 0.0690, 0.3468, -27.6246, -26.3177, 0.1291, 0.5150, 2.0751, 2.0790, 0.0000, 0.0464, 11.2605, 0.0013
False	0.0000, 0.2162, 132.0832, 0.0146, 0.0000, 0.0650, 20.1381, 0.0027, 0.8662, 0.8662, 0.0450, 0.2265, 0.0112, 0.2547, -7.1552, -8.2850, 0.0221, 0.4060, 2.3249, 2.2745, 0.0000, 0.0564, 6.5447, 0.0006
False	0.0000, 0.1705, 129.7993, 0.0112, 0.0000, 0.0499, 19.4701, 0.0018, 0.9186, 0.9186, 0.4040, 0.7797, 0.1674, 0.4828, 10.6898, 6.2475, 0.2868, 0.6512, 1.8289, 1.7240, 0.0000, 0.0249, 5.6905, 0.0005
False	0.0000, 0.1808, 169.3666, 0.0171, 0.0000, 0.0626, 22.6209, 0.0026, 0.8619, 0.8619, 0.5179, 0.8101, 0.5204, 0.4194, 4.8011, 3.3291, 0.6845, 0.5910, 1.6552, 1.5380, 0.0000, 0.0301, 6.5926, 0.0009
False	0.0000, 0.1922, 128.0375, 0.0105, 0.0000, 0.0560, 18.6755, 0.0016, 0.9067, 0.9067, 0.4440, 0.8128, 0.2130, 0.4161, 11.7815, 4.6633, 0.3512, 0.5877, 1.8435, 1.6468, 0.0000, 0.0295, 4.8230, 0.0006
False	0.0000, 0.1880, 146.3266, 0.0150, 0.0000, 0.0630, 20.6530, 0.0049, 0.8660, 0.8660, 0.4787, 0.3658, 0.2592, 0.4102, 8.1280, 61.7989, 0.4117, 0.5818, 1.7809, 1.9682, 0.0000, 0.0327, 7.9288, 0.0022
True	0.0000, 0.2273, 131.9219, 0.0136, 0.0000, 0.0765, 19.4006, 0.0023, 0.8317, 0.8317, 0.2775, 0.6799, 0.0195, 0.2549, -18.6799, -27.5847, 0.0383, 0.4062, 2.1131, 2.0752, 0.0000, 0.0488, 6.9352, 0.0007
True	0.0001, 0.2194, 771.3506, 0.1380, 0.0000, 0.0626, 62.7563, 0.0135, 0.8179, 0.8179, 0.2525, 0.6272, 0.0647, 0.4119, 18.5575, -71.6134, 0.1215, 0.5834, 1.8977, 2.0283, 0.0000, 0.0351, 17.0580, 0.0050
True	0.0000, 0.1996, 261.1797, 0.0321, 0.0000, 0.0619, 32.0262, 0.0048, 0.8396, 0.8396, 0.3532, 0.6169, 0.2265, 0.4814, 10.9768, 17.2823, 0.3693, 0.6499, 1.8330, 1.8906, 0.0000, 0.0364, 15.4708, 0.0027
True	0.0000, 0.2692, 128.8602, 0.0149, 0.0000, 0.1064, 19.6518, 0.0027, 0.4975, 0.4975, -0.0320, -0.1830, 0.0010, 0.1664, -8.7072, -7.4562, 0.0019, 0.2854, 2.2595, 2.3098, 0.0000, 0.0799, 4.4873, 0.0006
True	0.0000, 0.2393, 518.5002, 0.0788, 0.0000, 0.0728, 50.1388, 0.0092, 0.7436, 0.7436, 0.2476, 0.6128, 0.1157, 0.3920, 17.3680, -83.9801, 0.2074, 0.5632, 1.8911, 2.0241, 0.0000, 0.0369, 8.2109, 0.0049
True	0.0000, 0.2426, 140.9882, 0.0145, 0.0000, 0.0738, 19.9352, 0.0024, 0.8465, 0.8465, 0.3173, 0.4691, 0.0461, 0.2623, -17.2771, -12.7898, 0.0882, 0.4155, 2.1229, 2.1696, 0.0000, 0.0546, 11.5507, 0.0015
False	0.0003, 0.1372, 1019.5213, 0.2246, 0.0001, 0.0420, 80.2039, 0.0218, 0.9705, 0.9705, 0.2724, 0.6692, 0.0199, 0.6076, 19.4490, -106.5371, 0.0390, 0.7559, 1.9022, 2.0190, 0.0001, 0.0234, 12.8850, 0.0046
False	0.0001, 0.2710, 515.3272, 0.0947, 0.0001, 0.1389, 51.0613, 0.0126, 0.8619, 0.8619, 0.3561, 0.5444, 0.0654, 0.3876, 10.0045, -20.7681, 0.1228, 0.5587, 1.8183, 2.1012, 0.0000, 0.0404, 10.0281, 0.0053
False	0.0002, 0.1811, 874.6353, 0.1998, 0.0001, 0.0548, 73.9100, 0.0200, 0.8776, 0.8776, 0.2508, 0.5406, 0.0244, 0.5277, 15.7774, -25.3704, 0.0476, 0.6908, 1.8808, 2.0821, 0.0001, 0.0334, 9.5369, 0.0064
False	0.0002, 0.3470, 715.6997, 0.1741, 0.0001, 0.1284, 64.4140, 0.0242, 0.6840, 0.6840, 0.2987, 0.3118, 0.0314, 0.3412, 18.7883, -3.7413, 0.0609, 0.5088, 1.8989, 2.7296, 0.0001, 0.0730, 21.5799, 0.0170
False	0.0000, 0.3472, 244.2051, 0.0298, 0.0000, 0.1544, 30.2447, 0.0046, 0.3196, 0.3196, 0.2947, 0.4114, 0.2305, 0.1994, 2131.0851, 502.4980, 0.3746, 0.3325, 1.9991, 1.9960, 0.0000, 0.0851, 13.9116, 0.0028
False	0.0006, 0.2084, 1576.3093, 0.3936, 0.0002, 0.0595, 100.0198, 0.0324, 0.8818, 0.8818, 0.1770, 0.4940, 0.0115, 0.4799, 36.5376, -19.6136, 0.0228, 0.6486, 1.9467, 2.1074, 0.0002, 0.0351, 11.6984, 0.0109
False	0.0000, 0.2772, 319.9105, 0.0555, 0.0000, 0.0838, 36.1622, 0.0110, 0.7503, 0.7503, 0.3512, 0.2925, 0.1845, 0.3890, 10.9791, -3.3949, 0.3115, 0.5602, 1.8330, 2.8351, 0.0000, 0.0592, 11.8212, 0.0090
False	0.0000, 0.2221, 338.5571, 0.0675, 0.0000, 0.0671, 39.5384, 0.0135, 0.8462, 0.8462, 0.4158, 0.5486, 0.1148, 0.3365, 9.5101, -11.4330, 0.2060, 0.5035, 1.8097, 2.1917, 0.0000, 0.0488, 8.4844, 0.0055
False	0.0000, 0.2432, 492.3780, 0.0786, 0.0000, 0.0581, 44.9189, 0.0098, 0.8521, 0.8521, 0.2645, 0.5065, 0.1444, 0.3778, 43.3806, -13.8364, 0.2523, 0.5484, 1.9549, 2.1558, 0.0000, 0.0475, 19.1271, 0.0066
False	0.0001, 0.2722, 542.8588, 0.1023, 0.0001, 0.0991, 51.2931, 0.0121, 0.8880, 0.8880, 0.3811, 0.5608, 0.0549, 0.3928, 9.4524, -73.9236, 0.1041, 0.5640, 1.8087, 2.0274, 0.0000, 0.0427, 7.6720, 0.0045
False	0.0001, 0.2641, 387.2210, 0.0571, 0.0000, 0.0877, 41.0393, 0.0075, 0.9435, 0.9435, 0.3236, 0.5167, 0.1044, 0.4425, 10.2038, -83.5943, 0.1891, 0.6135, 1.8215, 2.0242, 0.0000, 0.0388, 8.0722, 0.0049
False	0.0000, 0.2022, 125.5331, 0.0137, 0.0000, 0.0690, 18.9501, 0.0024, 0.7717, 0.7717, 0.3475, 0.5083, 0.0519, 0.4216, -27.7823, -12.4835, 0.0988, 0.5931, 2.0747, 2.1742, 0.0000, 0.0414, 5.8195, 0.0005
False	0.0000, 0.2342, 131.7434, 0.0140, 0.0000, 0.0754, 19.7778, 0.0027, 0.7237, 0.7237, 0.4204, 0.4742, 0.2232, 0.3809, 7.4262, 10.7866, 0.3650, 0.5516, 1.7626, 1.8303, 0.0000, 0.0480, 7.7417, 0.0020
False	0.0002, 0.2215, 867.9444, 0.1875, 0.0001, 0.0583, 69.5283, 0.0199, 0.8431, 0.8431, 0.2155, 0.5998, 0.0278, 0.4104, 29.4098, -112.3282, 0.0540, 0.5820, 1.9342, 2.0180, 0.0001, 0.0359, 11.9395, 0.0048
False	0.0000, 0.3530, 134.4196, 0.0152, 0.0000, 0.1287, 20.2115, 0.0027, 0.1388, 0.1388, 0.0838, 0.0694, 0.0134, 0.0645, -8.0000, -6.3047, 0.0264, 0.1211, 2.2857, 2.3770, 0.0000, 0.1035, 6.5010, 0.0010
False	0.0001, 0.1899, 553.2507, 0.0825, 0.0000, 0.0446, 48.3421, 0.0091, 0.9137, 0.9137, 0.2676, 0.5488, 0.1068, 0.5094, 29.4869, -17.7696, 0.1930, 0.6750, 1.9344, 2.1193, 0.0000, 0.0334, 16.2965, 0.0052
False	0.0001, 0.1757, 452.6601, 0.0774, 0.0000, 0.0437, 48.8184, 0.0096, 0.9198, 0.9198, 0.4021, 0.6796, 0.0827, 0.4952, 8.5502, 16.1184, 0.1527, 0.6624, 1.7906, 1.8832, 0.0000, 0.0314, 5.7654, 0.0019
False	0.0000, 0.2516, 247.1625, 0.0385, 0.0000, 0.0732, 28.3095, 0.0141, 0.8276, 0.8276, 0.3242, 0.1485, 0.4366, 0.4375, -67.2820, -1.2716, 0.6078, 0.6087, 2.0302, 9.3642, 0.0000, 0.0573, 18.5495, 0.0095
False	0.0000, 0.5963, 185.0114, 0.0260, 0.0000, 0.2892, 24.7641, 0.0068, 0.7343, 0.7343, 0.2202, 0.0500, 0.2402, 0.1894, -7.5998, -1.5205, 0.3874, 0.3185, 2.3030, 5.8422, 0.0000, 0.1380, 15.9024, 0.0060
False	0.0003, 0.2048, 1068.0207, 0.2300, 0.0001, 0.0504, 79.9731, 0.0227, 0.9003, 0.9003, 0.2195, 0.6109, 0.0233, 0.4510, 41.7028, -22.0053, 0.0455, 0.6216, 1.9532, 2.0952, 0.0001, 0.0365, 21.6918, 0.0077
False	0.0000, 0.2324, 195.7970, 0.0187, 0.0000, 0.0667, 24.0666, 0.0031, 0.7869, 0.7869, 0.4121, 0.6003, 0.3949, 0.3793, 20.4952, 10.2851, 0.5662, 0.5500, 1.9070, 1.8228, 0.0000, 0.0464, 14.0551, 0.0027
False	0.0000, 0.2176, 127.9228, 0.0149, 0.0000, 0.0749, 19.6595, 0.0027, 0.8241, 0.8241, 0.0099, 0.0191, 0.0080, 0.3567, -9.3688, -7.5066, 0.0159, 0.5259, 2.2390, 2.3074, 0.0000, 0.0586, 4.7645, 0.0006
False	0.0000, 0.3671, 126.3525, 0.0145, 0.0000, 0.2318, 19.3772, 0.0026, 0.9019, 0.9019, 0.2729, 0.3592, 0.1970, 0.3320, -71.4376, -10.3561, 0.3292, 0.4984, 2.0284, 2.2138, 0.0000, 0.0670, 13.2385, 0.0014
False	0.0000, 0.5199, 131.7888, 0.0150, 0.0000, 0.2723, 20.4489, 0.0028, 0.0238, 0.0238, -0.1711, -0.2642, 0.0003, 0.0049, -7.1335, -7.0372, 0.0006, 0.0098, 2.3261, 2.3313, 0.0000, 0.1748, 4.4873, 0.0006
False	0.0005, 0.1803, 1543.0813, 0.3527, 0.0002, 0.0406, 97.0907, 0.0284, 0.9465, 0.9465, 0.2021, 0.5701, 0.0135, 0.5327, 54.7552, -29.4090, 0.0267, 0.6951, 1.9641, 2.0704, 0.0002, 0.0291, 15.7431, 0.0083
False	0.0000, 0.7922, 139.4382, 0.0177, 0.0000, 0.3525, 21.3794, 0.0032, 0.7717, 0.7717, 0.0153, -0.1076, 0.1140, 0.1532, -5.4031, -2.9101, 0.2047, 0.2657, 2.4542, 3.0471, 0.0000, 0.1849, 25.2722, 0.0044
False	0.0000, 0.3518, 220.1769, 0.0495, 0.0000, 0.1567, 28.5813, 0.0241, 0.2839, 0.2839, 0.4977, 0.1736, 0.2153, 0.1966, 7.7505, -1.7477, 0.3543, 0.3287, 1.7714, 4.6747, 0.0000, 0.0924, 14.6624, 0.0102
False	0.0000, 0.2060, 500.8820, 0.0714, 0.0000, 0.0767, 46.3543, 0.0078, 0.8706, 0.8706, 0.3989, 0.7297, 0.1405, 0.4283, 11.5241, 25.4817, 0.2464, 0.5998, 1.8403, 1.9245, 0.0000, 0.0332, 14.8658, 0.0031
False	0.0000, 0.2008, 230.7500, 0.0205, 0.0000, 0.0622, 27.7292, 0.0031, 0.8246, 0.8246, 0.3467, 0.6261, 0.4251, 0.4505, 13.7491, 8.1062, 0.5966, 0.6212, 1.8644, 1.7804, 0.0000, 0.0445, 11.0788, 0.0026
